source,target,weight
Dudley Dursley,Vindictus Viridian,1
Dudley Dursley,Sirius Black,1
Cho Chang,Sirius Black,1
Cho Chang,Zacharias Smith,1
Dudley Dursley,Malcolm,1
Dudley Dursley,Justin Finch-Fletchley,1
Dudley Dursley,Hestia Jones,1
Dudley Dursley,Hedwig,1
Chudley Cannons,Dobby,1
Dudley Dursley,Father Christmas,1
Dragomir Gorgovitch,Hermione Granger,1
Draco Malfoy,Zacharias Smith,1
Chudley Cannons,Hedwig,1
Dolores Umbridge,Maisie Cattermole,1
Draco Malfoy,Vaisey,1
Ciceron Harkiss,Horace Slughorn,1
Draco Malfoy,Tofty,1
Draco Malfoy,Terry Boot,1
Circe,Harry Potter,1
Draco Malfoy,Susan Bones,1
Circe,Hengist of Woodcroft,1
Circe,Merlin,1
Clara Ivanova,Hassan Mostafa,1
Draco Malfoy,Rufus Scrimgeour,1
Clara Ivanova,Ivan Volkov,1
Clara Ivanova,Lev Zograf,1
Dudley Dursley,William Weasley,1
Eddie Carmichael,Harry Potter,1
Eddie Carmichael,Ronald Weasley,1
Eddie Carmichael,Rowena Ravenclaw,1
Cho Chang,Parvati Patil,1
Elphias Doge,Godric Gryffindor,1
Elphias Doge,Gideon Prewett,1
Eloise Midgen,Poppy Pomfrey,1
Eloise Midgen,Parvati Patil,1
Elladora Black,William Weasley,1
Elfrida Cragg,Everard,1
Elfric the Eager,Ronald Weasley,1
Eleanor Branstone,Owen Cauldwell,1
Eleanor Branstone,Malcolm Baddock,1
Eleanor Branstone,George Weasley,1
Eleanor Branstone,Fred Weasley,1
Eldred Worple,Luna Lovegood,1
Cho Chang,Pomona Sprout,1
Cho Chang,Poppy Pomfrey,1
Eileen Prince,Sybill Trelawney,1
Eileen Prince,Stanley Shunpike,1
Eileen Prince,Libatius Borage,1
Eileen Prince,Kreacher,1
Cho Chang,Rita Skeeter,1
Egbert the Egregious,Harry Potter,1
Egbert the Egregious,Godelot,1
Egbert the Egregious,Emeric the Evil,1
Edgar Bones,Sturgis Podmore,1
Edgar Bones,Percy Weasley,1
Clara Ivanova,Ludovic Bagman,1
Draco Malfoy,Ritchie Coote,1
Clara Ivanova,Mullet,1
Colin Creevey,Remus Lupin,1
Colin Creevey,Vincent Crabbe,1
Doris Purkiss,Prime Minister,1
Doris Crockford,Rubeus Hagrid,1
Connolly,Cornelius Fudge,1
Dorcas Meadowes,Sirius Black,1
Connolly,Mullet,1
Connolly,Quigley,1
Dolores Umbridge,Susan Bones,1
Connolly,Troy,1
Corban Yaxley,Fenrir Greyback,1
Dolores Umbridge,Seamus Finnigan,1
Corban Yaxley,Filius Flitwick,1
Corban Yaxley,George Weasley,1
Corban Yaxley,Lee Jordan,1
Corban Yaxley,Pius Thicknesse,1
Dolores Umbridge,Reginald Cattermole,1
Corban Yaxley,Reginald Cattermole,1
Corban Yaxley,Ronald Weasley,1
Corban Yaxley,Rubeus Hagrid,1
Corban Yaxley,Tom Riddle,1
Cormac McLaggen,Cornelius Fudge,1
Dolores Umbridge,Mrs Norris,1
Dolores Umbridge,Molly Weasley,1
Cormac McLaggen,Dean Thomas,1
Dolores Umbridge,Millicent Bulstrode,1
Colin Creevey,Tom Riddle,1
Colin Creevey,Percy Weasley,1
Clara Ivanova,Troy,1
Colin Creevey,Parvati Patil,1
Cliodna,Harry Potter,1
Cliodna,Merlin,1
Cole,Severus Snape,1
Colin Creevey,Colin Creevey,1
Draco Malfoy,Mrs Norris,1
Draco Malfoy,Morag MacDougal,1
Draco Malfoy,Millicent Bulstrode,1
Colin Creevey,Hannah Abbott,1
Draco Malfoy,Marcus Belby,1
Colin Creevey,Jimmy Peakes,1
Draco Malfoy,Lucian Bole,1
Draco Malfoy,Lily Moon,1
Draco Malfoy,Lavender Brown,1
Draco Malfoy,Kreacher,1
Draco Malfoy,Kingsley Shacklebolt,1
Draco Malfoy,Jimmy Peakes,1
Draco Malfoy,Irma Pince,1
Draco Malfoy,Igor Karkaroff,1
Colin Creevey,Katie Bell,1
Colin Creevey,Lavender Brown,1
Draco Malfoy,Griselda Marchbanks,1
Colin Creevey,Mrs Norris,1
Colin Creevey,Neville Longbottom,1
Colin Creevey,Nymphadora Tonks,1
Colin Creevey,Owen Cauldwell,1
Geoffrey Hooper,Ronald Weasley,1
Bloody Baron,Neville Longbottom,1
Bletchley,Reginald Cattermole,1
Helga Hufflepuff,Luna Lovegood,1
Helga Hufflepuff,Sorting Hat,1
Helga Hufflepuff,Severus Snape,1
Helga Hufflepuff,Seamus Finnigan,1
Argus Filch,Winky,1
Helga Hufflepuff,Remus Lupin,1
Helga Hufflepuff,Poppy Pomfrey,1
Helga Hufflepuff,Pomona Sprout,1
Helga Hufflepuff,Percy Weasley,1
Helga Hufflepuff,Peeves,1
Helga Hufflepuff,Parvati Patil,1
Helga Hufflepuff,Pansy Parkinson,1
Ariana Dumbledore,Betty Braithwaite,1
Helga Hufflepuff,Lavender Brown,1
Ariana Dumbledore,Rufus Scrimgeour,1
Helga Hufflepuff,Laura Madley,1
Ariana Dumbledore,Blast-Ended Skrewt,1
Ariana Dumbledore,Cornelius Fudge,1
Helena Ravenclaw,Sorting Hat,1
Hedwig,Wendelin the Weird,1
Hedwig,Ted,1
Hedwig,Sybill Trelawney,1
Hedwig,Severus Snape,1
Hedwig,Remus Lupin,1
Hedwig,Pius Thicknesse,1
Hedwig,Parvati Patil,1
Hedwig,Marjorie Dursley,1
Helga Hufflepuff,Stebbins (Potter-era),1
Helga Hufflepuff,Summers,1
Hengist of Woodcroft,Merlin,1
Argus Filch,Rosmerta,1
Arcus,Barnabas Deverill,1
Arcus,Loxias,1
Argus Filch,Bartemius Crouch Senior,1
Argus Filch,Cassius Warrington,1
Argus Filch,Cedric Diggory,1
Argus Filch,Colin Creevey,1
Argus Filch,Cormac McLaggen,1
Argus Filch,Dobby,1
Argus Filch,Father Christmas,1
Argus Filch,Gregory Goyle,1
Hermione Granger,Lucian Bole,1
Hermione Granger,Libatius Borage,1
Argus Filch,Katie Bell,1
Argus Filch,Ludovic Bagman,1
Argus Filch,Luna Lovegood,1
Argus Filch,Merlin,1
Argus Filch,Nicolas Flamel,1
Hermione Granger,Justin Finch-Fletchley,1
Hermione Granger,Jimmy Peakes,1
Argus Filch,Percy Weasley,1
Argus Filch,Quirinus Quirrell,1
Hermione Granger,Hokey,1
Hermes,Hermione Granger,1
Hereward,Loxias,1
Argus Filch,Romilda Vane,1
Hedwig,Lavender Brown,1
Hassan Mostafa,Viktor Krum,1
Augustus Rookwood,Walden Macnair,1
Augustus Pye,Hippocrates Smethwyck,1
Arthur Weasley,Mundungus Fletcher,1
Arthur Weasley,Perkins,1
Arthur Weasley,Phineas Nigellus Black,1
Harry Potter,Rabastan Lestrange,1
Arthur Weasley,Pius Thicknesse,1
Harry Potter,Ptolemy,1
Harry Potter,Prentice,1
Arthur Weasley,Rita Skeeter,1
Crookshanks,Luna Lovegood,1
Arthur Weasley,Ted,1
Augusta Longbottom,Harry Potter,1
Augusta Longbottom,Neville Longbottom,1
Augustus Pye,Nymphadora Tonks,1
Hassan Mostafa,Vasily Dimitrov,1
Augustus Rookwood,Bartemius Crouch Senior,1
Augustus Rookwood,Fabian Prewett,1
Augustus Rookwood,Fenrir Greyback,1
Augustus Rookwood,Gideon Prewett,1
Harry Potter,Ogg,1
Augustus Rookwood,Igor Karkaroff,1
Augustus Rookwood,Kingsley Shacklebolt,1
Augustus Rookwood,Mulciber (Marauder-era),1
Augustus Rookwood,Narcissa Malfoy,1
Augustus Rookwood,Neville Longbottom,1
Augustus Rookwood,Percy Weasley,1
Augustus Rookwood,Pius Thicknesse,1
Arthur Weasley,Merlin,1
Harry Potter,Rosalind Bungs,1
Harry Potter,Rose Granger-Weasley,1
Harry Potter,Rose Zeller,1
Hassan Mostafa,Ludovic Bagman,1
Hassan Mostafa,Lev Zograf,1
Arkie Philpott,William Weasley,1
Armando Dippet,Rita Skeeter,1
Harry Potter,Wilhelmina Grubbly-Plank,1
Harry Potter,Wagga Wagga Werewolf,1
Harry Potter,Vindictus Viridian,1
Arnold,Fleur Delacour,1
Arnold,Hermione Granger,1
Arsenius Jigger,Phyllida Spore,1
Arthur Weasley,Augustus Rookwood,1
Arthur Weasley,Bletchley,1
Arthur Weasley,Corban Yaxley,1
Arthur Weasley,Dobby,1
Harry Potter,Snowy,1
Arthur Weasley,Dolores Umbridge,1
Arthur Weasley,Elfrida Cragg,1
Arthur Weasley,Errol,1
Harry Potter,Sally-Anne Perks,1
Arthur Weasley,Father Christmas,1
Harry Potter,Rupert Brookstanton,1
Arthur Weasley,Fenrir Greyback,1
Arthur Weasley,Gabrielle Delacour,1
Arthur Weasley,Godric Gryffindor,1
Arthur Weasley,Hedwig,1
Arcturus Black III,Salazar Slytherin,1
Arcturus Black III,Ronald Weasley,1
Arcturus Black III,Percy Weasley,1
Angelina Johnson,Parvati Patil,1
Ivan Volkov,Lev Zograf,1
Irma Pince,Katie Bell,1
Angelina Johnson,Justin Finch-Fletchley,1
Angelina Johnson,Lucian Bole,1
Igor Karkaroff,Salazar Slytherin,1
Angelina Johnson,Miles Bletchley,1
Igor Karkaroff,Roger Davies,1
Igor Karkaroff,Rita Skeeter,1
Igor Karkaroff,Remus Lupin,1
Igor Karkaroff,Pigwidgeon,1
Igor Karkaroff,Percy Weasley,1
Igor Karkaroff,Minerva McGonagall,1
Angelina Johnson,Peeves,1
Archie Aymslowe,Hermione Granger,1
Ignotus Peverell,Tom Riddle,1
Ignotus Peverell,Ronald Weasley,1
Angelina Johnson,Poppy Pomfrey,1
Horace Slughorn,Zacharias Smith,1
Horace Slughorn,Tiberius Ogden,1
Horace Slughorn,Terry Boot,1
Angelina Johnson,Sybill Trelawney,1
Angelina Johnson,William Weasley,1
Angus Fleet,Hetty Bayliss,1
Horace Slughorn,Rufus Scrimgeour,1
Anthony Goldstein,Daphne Greengrass,1
Horace Slughorn,Rowena Ravenclaw,1
Ivan Volkov,Ludovic Bagman,1
Angelina Johnson,Hope Howell,1
Ivan Volkov,Troy,1
Ivan Volkov,Vasily Dimitrov,1
Jugson,Theodore Nott,1
Jugson,Rodolphus Lestrange,1
Jugson,Rabastan Lestrange,1
John Dawlish,Williamson,1
John Dawlish,Savage,1
Angelina Johnson,Barnabas the Barmy,1
John Dawlish,Proudfoot,1
John Dawlish,Prime Minister,1
John Dawlish,Nymphadora Tonks,1
John Dawlish,Neville Longbottom,1
John Dawlish,Mungo Bonham,1
John Dawlish,Kingsley Shacklebolt,1
Jimmy Peakes,Rolanda Hooch,1
Jim McGuffin,Vernon Dursley,1
James Potter II,Salazar Slytherin,1
James Potter II,Lily J. Potter,1
James Potter I,Vernon Dursley,1
Angelina Johnson,Colin Creevey,1
Angelina Johnson,Dean Thomas,1
Angelina Johnson,Dennis Creevey,1
James Potter I,Romilda Vane,1
Angelina Johnson,Ernest Macmillan,1
Angelina Johnson,Fleur Delacour,1
Ivor Dillonsby,Rita Skeeter,1
Angelina Johnson,Gregory Goyle,1
Horace Slughorn,Rosmerta,1
Anthony Goldstein,Draco Malfoy,1
Horace Slughorn,Romilda Vane,1
Hermione Granger,Theodore Nott,1
Antonin Dolohov,Mulciber (Marauder-era),1
Antonin Dolohov,Nagini,1
Antonin Dolohov,Rabastan Lestrange,1
Antonin Dolohov,Rodolphus Lestrange,1
Antonin Dolohov,Rosier,1
Hermione Granger,Rupert Brookstanton,1
Antonin Dolohov,Rubeus Hagrid,1
Antonin Dolohov,Theodore Nott,1
Antonin Dolohov,Thorfinn Rowle,1
Antonin Dolohov,Travers,1
Hermione Granger,Ritchie Coote,1
Antonin Dolohov,Vincent Crabbe,1
Apollyon Pringle,Harry Potter,1
Apollyon Pringle,Molly Weasley,1
Hermione Granger,Puddifoot,1
Arabella Figg,Hermione Granger,1
Arabella Figg,Sirius Black,1
Arabella Figg,Tom Riddle,1
Hermione Granger,Perkins,1
Hermione Granger,Peregrine Derrick,1
Aragog,Arthur Weasley,1
Hermione Granger,Penelope Clearwater,1
Aragog,Vincent Crabbe,1
Araminta Meliflua Black,Kreacher,1
Archie Aymslowe,Harry Potter,1
Antonin Dolohov,Lee Jordan,1
Hermione Granger,Thorfinn Rowle,1
Horace Slughorn,Quirinus Quirrell,1
Antonin Dolohov,Jugson,1
Anthony Goldstein,Ginevra Weasley,1
Horace Slughorn,Peeves,1
Horace Slughorn,Pansy Parkinson,1
Horace Slughorn,Odo,1
Anthony Goldstein,Godric Gryffindor,1
Horace Slughorn,Narcissa Malfoy,1
Horace Slughorn,Mundungus Fletcher,1
Horace Slughorn,Merlin,1
Horace Slughorn,Marvolo Gaunt,1
Horace Slughorn,Marietta Edgecombe,1
Horace Slughorn,Lucius Malfoy,1
Horace Slughorn,Lily J. Potter,1
Horace Slughorn,James Potter I,1
Hope Howell,Zacharias Smith,1
Hope Howell,Sorting Hat,1
Hestia Jones,Sturgis Podmore,1
Hestia Jones,Remus Lupin,1
Anthony Goldstein,Vincent Crabbe,1
Antonin Dolohov,Augustus Rookwood,1
Antonin Dolohov,Avery (Marauder-era),1
Antonin Dolohov,Bellatrix Lestrange,1
Antonin Dolohov,Dean Thomas,1
Antonin Dolohov,Fenrir Greyback,1
Antonin Dolohov,Filius Flitwick,1
Antonin Dolohov,George Weasley,1
Augustus Rookwood,Ronald Weasley,1
Harry Potter,Mosag,1
Blast-Ended Skrewt,Rubeus Hagrid,1
Bellatrix Lestrange,Thorfinn Rowle,1
Ginevra Weasley,Sorting Hat,1
Bellatrix Lestrange,Jugson,1
Ginevra Weasley,Rupert Brookstanton,1
Bellatrix Lestrange,Mungo Bonham,1
Bellatrix Lestrange,Quirinus Quirrell,1
Ginevra Weasley,Rolanda Hooch,1
Ginevra Weasley,Ritchie Coote,1
Ginevra Weasley,Puddifoot,1
Ginevra Weasley,Parvati Patil,1
Ginevra Weasley,Olympe Maxime,1
Ginevra Weasley,Olive Hornby,1
Bellatrix Lestrange,Stanley Shunpike,1
Bellatrix Lestrange,Vincent Crabbe,1
Ginevra Weasley,Hugo Granger-Weasley,1
Bellatrix Lestrange,Will,1
Bellatrix Lestrange,William Weasley,1
Ginevra Weasley,Merlin,1
Ginevra Weasley,Marcus Belby,1
Benjy Fenwick,Emmeline Vance,1
Benjy Fenwick,Gideon Prewett,1
Benjy Fenwick,Remus Lupin,1
Ginevra Weasley,Kreacher,1
Bertha Jorkins,Cedric Diggory,1
Ginevra Weasley,Jimmy Peakes,1
Ginevra Weasley,Janus Thickey,1
Ginevra Weasley,James Potter I,1
Ginevra Weasley,Summerby,1
Ginevra Weasley,Terry Boot,1
Bellatrix Lestrange,Garrick Ollivander,1
Ginevra Weasley,Vaisey,1
Godric Gryffindor,Olympe Maxime,1
Bathilda Bagshot,Gornuk,1
Godric Gryffindor,Nymphadora Tonks,1
Godric Gryffindor,Natalie McDonald,1
Godric Gryffindor,Mungo Bonham,1
Godric Gryffindor,Mrs Norris,1
Godric Gryffindor,Molly Weasley,1
Godric Gryffindor,Mary Macdonald,1
Bathilda Bagshot,Miranda Goshawk,1
Bathilda Bagshot,Mykew Gregorovitch,1
Godric Gryffindor,Lucian Bole,1
Bathilda Bagshot,Nicolas Flamel,1
Bathilda Bagshot,Nymphadora Tonks,1
Godric Gryffindor,Kreacher,1
Bathilda Bagshot,Ted,1
Beedle the Bard,Kreacher,1
Beedle the Bard,Tom Riddle,1
Bellatrix Lestrange,Emmeline Vance,1
Godric Gryffindor,Golpalott,1
Godelot,Loxias,1
Gladys Gudgeon,Harry Potter,1
Ginevra Weasley,Xenophilius Lovegood,1
Bellatrix Lestrange,Fleur Delacour,1
Ginevra Weasley,Will,1
Ginevra Weasley,Vernon Dursley,1
Ginevra Weasley,Irma Pince,1
Bertha Jorkins,Frank Bryce,1
Aurora Sinistra,Filius Flitwick,1
Blaise Zabini,Melinda Bobbin,1
George Weasley,Sybill Trelawney,1
George Weasley,Sorting Hat,1
Bilius,Rufus Scrimgeour,1
Billy Stubbs,Eric Whalley,1
Billy Stubbs,Martha (disambiguation),1
Binky,Lavender Brown,1
George Weasley,Rita Skeeter,1
Binky,Parvati Patil,1
Blaise Zabini,Hermione Granger,1
Blaise Zabini,Marcus Belby,1
George Weasley,Peeves,1
George Weasley,Patricia Stimpson,1
Blaise Zabini,Minerva McGonagall,1
Bertha Jorkins,Fred Weasley,1
Blaise Zabini,Percy Weasley,1
George Weasley,Muriel,1
George Weasley,Mungo Bonham,1
Blaise Zabini,Severus Snape,1
George Weasley,Michael Corner,1
George Weasley,Malcolm Baddock,1
George Weasley,Ladislaw Zamojski,1
George Weasley,Kingsley Shacklebolt,1
George Weasley,Kenneth Towler,1
Blast-Ended Skrewt,Ronald Weasley,1
George Weasley,Jimmy Peakes,1
George Weasley,Hope Howell,1
George Weasley,Urg the Unclean,1
George Weasley,Viktor Krum,1
George Weasley,Will,1
Bertram Aubrey,Sirius Black,1
Ginevra Weasley,Graham Montague,1
Bertha Jorkins,Rita Skeeter,1
Bertha Jorkins,Ronald Weasley,1
Gilderoy Lockhart,Veronica Smethley,1
Gilderoy Lockhart,Tom Riddle,1
Gilderoy Lockhart,Terry Boot,1
Gilderoy Lockhart,Sorting Hat,1
Gilderoy Lockhart,Remus Lupin,1
Bertie Bott,Hermione Granger,1
Gilderoy Lockhart,Petunia Dursley,1
Gilderoy Lockhart,Percy Weasley,1
Gilderoy Lockhart,Mungo Bonham,1
Bertie Bott,Rubeus Hagrid,1
Gilderoy Lockhart,Miranda Goshawk,1
Bertie Higgs,Horace Slughorn,1
Gilderoy Lockhart,Kreacher,1
Gilderoy Lockhart,Justin Finch-Fletchley,1
Bertram Aubrey,James Potter I,1
Gilderoy Lockhart,Gladys Gudgeon,1
Bertram Aubrey,Severus Snape,1
Gideon Prewett,Harry Potter,1
Gibbon,Ronald Weasley,1
Gibbon,Nymphadora Tonks,1
Gibbon,Mark Evans,1
Gibbon,Harry Potter,1
Godric Gryffindor,Pansy Parkinson,1
Godric Gryffindor,Peregrine Derrick,1
Bathilda Bagshot,Father Christmas,1
Harold Dingle,Hermione Granger,1
Barnabas Cuffe,Horace Slughorn,1
Barnabas Deverill,Godelot,1
Barnabas Deverill,Livius,1
Harry Potter,Humphrey Belcher,1
Harry Potter,Hugo Granger-Weasley,1
Barnabas the Barmy,Katie Bell,1
Barry Ryan,Connolly,1
Barry Ryan,Cornelius Fudge,1
Barry Ryan,Hermione Granger,1
Barry Ryan,Ladislaw Zamojski,1
Harper,Ritchie Coote,1
Harold Dingle,Minerva McGonagall,1
Hannah Abbott,Sirius Black,1
Bathilda Bagshot,Enid Smeek,1
Barry Ryan,Moran,1
Barry Ryan,Mullet,1
Barry Ryan,Muriel,1
Gwenog Jones,Wendelin the Weird,1
Gwenog Jones,Hermione Granger,1
Griselda Marchbanks,Tofty,1
Griselda Marchbanks,Tiberius Ogden,1
Barry Ryan,Quigley,1
Griselda Marchbanks,Parvati Patil,1
Griselda Marchbanks,Mungo Bonham,1
Barry Ryan,Rosmerta,1
Barry Ryan,Rubeus Hagrid,1
Harry Potter,Joey Jenkins,1
Harry Potter,Karkus,1
Bandon Banshee,Hermione Granger,1
Babbitty Rabbity,Ronald Weasley,1
Harry Potter,Moran,1
Harry Potter,Miranda Goshawk,1
Aurora Sinistra,Hermione Granger,1
Harry Potter,Miles Bletchley,1
Aurora Sinistra,Ronald Weasley,1
Aurora Sinistra,Rubeus Hagrid,1
Avery (Marauder-era),Broderick Bode,1
Avery (Marauder-era),Corban Yaxley,1
Harry Potter,Marsh,1
Harry Potter,Marlene McKinnon,1
Avery (Marauder-era),Emeric the Evil,1
Harry Potter,Marjorie Dursley,1
Avery (Marauder-era),Fenrir Greyback,1
Avery (Marauder-era),Gregory Goyle,1
Harry Potter,Malcolm,1
Avery (Marauder-era),Jugson,1
Avery (Marauder-era),Lucius Malfoy,1
Avery (Marauder-era),Ronald Weasley,1
Avery (Marauder-era),Sirius Black,1
Avery (Marauder-era),Theodore Nott,1
Avery (Marauder-era),Tom Riddle,1
Harry Potter,Lisa Turpin,1
Avery (Marauder-era),Vincent Crabbe,1
Harry Potter,Lev Zograf,1
Avery (Marauder-era),Walden Macnair,1
Barry Ryan,Severus Snape,1
Barry Ryan,Sirius Black,1
Griphook,Severus Snape,1
Grawp,Zacharias Smith,1
Bartemius Crouch Senior,Frank Longbottom,1
Grawp,Olympe Maxime,1
Grawp,Luna Lovegood,1
Graham Pritchard,Orla Quirke,1
Graham Montague,Vincent Crabbe,1
Bartemius Crouch Senior,Ginevra Weasley,1
Bartemius Crouch Senior,Godric Gryffindor,1
Bartemius Crouch Senior,Hedwig,1
Graham Montague,Lee Jordan,1
Gornuk,Hermione Granger,1
Gordon,Piers Polkiss,1
Gordon,Malcolm,1
Golpalott,Severus Snape,1
Bartemius Crouch Senior,Mulciber (Marauder-era),1
Golgomath,Rubeus Hagrid,1
Golgomath,Hermione Granger,1
Bartemius Crouch Senior,Rosmerta,1
Godric Gryffindor,Will,1
Godric Gryffindor,Violet,1
Bartemius Crouch Senior,William Weasley,1
Baruffio,Bradley,1
Basil,Fred Weasley,1
Bathilda Bagshot,Dirk Cresswell,1
Bathilda Bagshot,Elphias Doge,1
Bathilda Bagshot,Emeric Switch,1
Grawp,Vernon Dursley,1
Gregory Goyle,Gringotts Head Goblin,1
Griphook,Luna Lovegood,1
Bartemius Crouch Senior,Fang,1
Barry Ryan,Troy,1
Griphook,Helga Hufflepuff,1
Bartemius Crouch Junior,Bellatrix Lestrange,1
Gringotts Head Goblin,William Weasley,1
Bartemius Crouch Junior,Dudley Dursley,1
Bartemius Crouch Junior,Harry Potter,1
Gringotts Head Goblin,Nicolas Flamel,1
Gringotts Head Goblin,Neville Longbottom,1
Gringotts Head Goblin,Keeper of the reptile house,1
Gringotts Head Goblin,Griphook,1
Gregory the Smarmy,Harry Potter,1
Gregory Goyle,William Weasley,1
Gregory Goyle,Terry Boot,1
Bartemius Crouch Junior,Ronald Weasley,1
Gregory Goyle,Petunia Dursley,1
Gregory Goyle,Oliver Wood,1
Bartemius Crouch Senior,Charles Weasley,1
Gregory Goyle,Molly Weasley,1
Bartemius Crouch Senior,Dobby,1
Gregory Goyle,Millicent Bulstrode,1
Gregory Goyle,Mark Evans,1
Gregory Goyle,Lucian Bole,1
Gregory Goyle,Lavender Brown,1
Gregory Goyle,Katie Bell,1
Gregory Goyle,Justin Finch-Fletchley,1
Arthur Weasley,Severus Snape,1
